"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug_pair","network"
"eco:b1288","eco:b3396",3,12,12,141,76,12,141,"Piperacillin_Triclosan","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b1288","eco:b3985",2,12,12,128,70,12,128,"Clindamycin_Triclosan","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Amoxicillin_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Aztreonam_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Cefaclor_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Cefotaxime_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Cephalexin_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Imipenem_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Meropenem_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Penicillin G_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026","eco:b0839",2,44,140,44,92,44,140,"Piperacillin_Pseudomonic acid","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Amoxicillin_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Aztreonam_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Cefaclor_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Cefotaxime_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Cephalexin_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Imipenem_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Meropenem_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Penicillin G_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048","eco:b0839",2,44,132,44,88,44,132,"Piperacillin_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Aztreonam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Cefaclor","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Amoxicillin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Cefaclor","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Aztreonam_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefaclor_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefaclor_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefaclor_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefaclor_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefaclor_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefaclor_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefotaxime_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefotaxime_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefotaxime_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefotaxime_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cefotaxime_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cephalexin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cephalexin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cephalexin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Cephalexin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Imipenem_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Imipenem_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Imipenem_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Meropenem_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Meropenem_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149","eco:b0839",1,44,206,44,125,44,206,"Penicillin G_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Aztreonam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Cefaclor","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Cefaclor","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefotaxime_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefotaxime_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefotaxime_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefotaxime_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefotaxime_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cephalexin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cephalexin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cephalexin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cephalexin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Imipenem_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Imipenem_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Imipenem_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Amoxicillin_Mecillinam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Aztreonam_Mecillinam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefaclor_Mecillinam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cefotaxime_Mecillinam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Cephalexin_Mecillinam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Imipenem_Mecillinam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Mecillinam_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Mecillinam_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Mecillinam_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Meropenem_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Meropenem_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0635","eco:b0839",2,44,46,44,45,44,46,"Penicillin G_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Amoxicillin_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Aztreonam_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Cefaclor_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Cefotaxime_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Cephalexin_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Imipenem_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Meropenem_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Penicillin G_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3177",2,44,44,86,65,44,86,"Piperacillin_Sulfamonomethoxine","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Aztreonam","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Cefaclor","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Amoxicillin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Cefaclor","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Aztreonam_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefaclor_Cefotaxime","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefaclor_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefaclor_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefaclor_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefaclor_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefaclor_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefotaxime_Cephalexin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefotaxime_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefotaxime_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefotaxime_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cefotaxime_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cephalexin_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cephalexin_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cephalexin_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Cephalexin_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Imipenem_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Imipenem_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Imipenem_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Meropenem_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Meropenem_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3182",1,44,44,120,82,44,120,"Penicillin G_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0839","eco:b3230",2,44,44,278,161,44,278,"Amoxicillin_Doxycycline","CC.EcoliNet.v1.2296gene.50528link.txt"
