"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug_pair","network"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefaclor_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefaclor_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefaclor_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefaclor_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefaclor_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefaclor_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefotaxime_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefotaxime_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefotaxime_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefotaxime_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cefotaxime_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cephalexin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cephalexin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cephalexin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Cephalexin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Imipenem_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Imipenem_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Imipenem_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Meropenem_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Meropenem_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084","eco:b3182",4,8,23,8,16,8,23,"Penicillin G_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Aztreonam","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Cefaclor","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Amoxicillin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Cefaclor","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Aztreonam_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefaclor_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefaclor_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefaclor_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefaclor_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefaclor_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefaclor_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefotaxime_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefotaxime_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefotaxime_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefotaxime_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cefotaxime_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cephalexin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cephalexin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cephalexin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Cephalexin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Imipenem_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Imipenem_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Imipenem_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Meropenem_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Meropenem_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149","eco:b3182",3,8,29,8,18,8,29,"Penicillin G_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Aztreonam","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Cefaclor","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Amoxicillin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Cefaclor","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Aztreonam_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefaclor_Cefotaxime","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefaclor_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefaclor_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefaclor_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefaclor_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefaclor_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefotaxime_Cephalexin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefotaxime_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefotaxime_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefotaxime_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cefotaxime_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635","eco:b3182",4,8,14,8,11,8,14,"Cephalexin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt"
