"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug_pair","network"
"eco:b3699","eco:b3887",5,1,20,1,10,1,20,"Ciprofloxacin_Fusidic acid","GO-BP.goldstandardset.txt"
"eco:b3699","eco:b3887",5,1,20,1,10,1,20,"Fusidic acid_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3699","eco:b3887",5,1,20,1,10,1,20,"Fusidic acid_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3699","eco:b3887",5,1,20,1,10,1,20,"Fusidic acid_Novobiocin","GO-BP.goldstandardset.txt"
"eco:b0048","eco:b3030",3,3,21,3,12,3,21,"Levofloxacin_Trimethoprim","GO-BP.goldstandardset.txt"
"eco:b0048","eco:b3030",3,3,21,3,12,3,21,"Moxifloxacin_Trimethoprim","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Amoxicillin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Amoxicillin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Aztreonam_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Aztreonam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Cefaclor_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Cefaclor_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Cefotaxime_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Cefotaxime_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Cephalexin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Imipenem_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Meropenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Levofloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Moxifloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Levofloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b3030",2,3,33,3,18,3,33,"Moxifloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Amoxicillin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Amoxicillin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Aztreonam_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Aztreonam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Cefaclor_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Cefaclor_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Cefotaxime_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Cefotaxime_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Cephalexin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Imipenem_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Meropenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Levofloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Moxifloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Levofloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b3030",3,3,55,3,29,3,55,"Moxifloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Amoxicillin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Amoxicillin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Aztreonam_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Aztreonam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Cefaclor_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Cefaclor_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Cefotaxime_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Cefotaxime_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Cephalexin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Imipenem_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Levofloxacin_Mecillinam","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Mecillinam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Meropenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Levofloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Moxifloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Levofloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0635","eco:b3030",3,3,72,3,38,3,72,"Moxifloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Amoxicillin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Amoxicillin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Aztreonam_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Aztreonam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Cefaclor_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Cefaclor_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Cefotaxime_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Cefotaxime_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Cephalexin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Imipenem_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Meropenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Levofloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Moxifloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Levofloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b0839","eco:b3030",3,3,43,3,23,3,43,"Moxifloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b1288","eco:b3030",4,3,13,3,8,3,13,"Levofloxacin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b1288","eco:b3030",4,3,13,3,8,3,13,"Moxifloxacin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b2231","eco:b3030",2,3,20,3,12,3,20,"Ciprofloxacin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b2231","eco:b3030",2,3,20,3,12,3,20,"Ciprofloxacin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b2231","eco:b3030",2,3,20,3,12,3,20,"Levofloxacin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b2231","eco:b3030",2,3,20,3,12,3,20,"Levofloxacin_Novobiocin","GO-BP.goldstandardset.txt"
"eco:b2231","eco:b3030",2,3,20,3,12,3,20,"Moxifloxacin_Novobiocin","GO-BP.goldstandardset.txt"
"eco:b3019","eco:b3030",1,3,9,3,6,3,9,"Levofloxacin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3177",3,3,3,21,12,3,21,"Levofloxacin_Sulfamonomethoxine","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3177",3,3,3,21,12,3,21,"Moxifloxacin_Sulfamonomethoxine","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Amoxicillin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Aztreonam_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Cefaclor_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Cefotaxime_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Cephalexin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Imipenem_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Levofloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Levofloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Amoxicillin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Aztreonam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Cefaclor_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Cefotaxime_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Meropenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Moxifloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3182",3,3,3,34,18,3,34,"Moxifloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3189",4,3,3,19,11,3,19,"Fosfomycin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3189",4,3,3,19,11,3,19,"Fosfomycin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3251",3,3,3,12,8,3,12,"A22_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3251",3,3,3,12,8,3,12,"A22_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3296",5,3,3,13,8,3,13,"Doxycycline_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3296",5,3,3,13,8,3,13,"Doxycycline_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Amoxicillin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Aztreonam_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Cefaclor_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Cefotaxime_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Cephalexin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Imipenem_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Levofloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Levofloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Amoxicillin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Aztreonam_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Cefaclor_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Cefotaxime_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Cephalexin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Meropenem_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Moxifloxacin_Penicillin G","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3396",3,3,3,55,29,3,55,"Moxifloxacin_Piperacillin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3699",2,3,3,20,12,3,20,"Ciprofloxacin_Levofloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3699",2,3,3,20,12,3,20,"Levofloxacin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3699",2,3,3,20,12,3,20,"Levofloxacin_Novobiocin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3699",2,3,3,20,12,3,20,"Ciprofloxacin_Moxifloxacin","GO-BP.goldstandardset.txt"
"eco:b3030","eco:b3699",2,3,3,20,12,3,20,"Moxifloxacin_Novobiocin","GO-BP.goldstandardset.txt"
"eco:b0048","eco:b1288",2,7,21,13,17,13,21,"Triclosan_Trimethoprim","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Amoxicillin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Aztreonam_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Cefaclor_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Cefotaxime_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Cephalexin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Imipenem_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Meropenem_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Penicillin G_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0084","eco:b1288",2,7,33,13,23,13,33,"Piperacillin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b1288",3,7,55,13,34,13,55,"Amoxicillin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b1288",3,7,55,13,34,13,55,"Aztreonam_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b1288",3,7,55,13,34,13,55,"Cefaclor_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b1288",3,7,55,13,34,13,55,"Cefotaxime_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b1288",3,7,55,13,34,13,55,"Cephalexin_Triclosan","GO-BP.goldstandardset.txt"
"eco:b0149","eco:b1288",3,7,55,13,34,13,55,"Imipenem_Triclosan","GO-BP.goldstandardset.txt"
